Cruise,Subregion,Season,Station,Date,datetime,Latitude,Longitude,degree_bin,CruiseCN,SCN,CampCN,Cast_Type,Max_MLD,Z_MLD,Diaz_MLD,z_mld_sigT,Target_Z,doc,ba,va,interp_doc,interp_ba,interp_va,bc,vc,doc_corr,redis_doc_vol,redis_doc_corr_vol,accm_doc_vol,accm_doc_corr_vol
AT38,Subtropical,Early Autumn,1.5,2017-09-05,2017-09-05T15:35:00Z,43.706,-42.901,44,5,1,77,Deep,368,6.94,NA,7.5,400,45.8,152000000,NA,45.8,152000000,NA,0.09393600000000002,NA,45.706064,53.56322282608696,53.3868451222826,NA,NA
AT38,Subtropical,Early Autumn,1.5,2017-09-05,2017-09-05T15:35:00Z,43.706,-42.901,44,5,1,77,Deep,368,6.94,NA,7.5,500,45.6,142000000,NA,45.6,142000000,NA,0.08775600000000001,NA,45.512244,53.56322282608696,53.3868451222826,NA,NA
AT38,Subtropical,Early Autumn,1.5,2017-09-05,2017-09-05T15:35:00Z,43.706,-42.901,44,5,1,77,Deep,368,6.94,NA,7.5,750,45.1,120000000,NA,45.1,120000000,NA,0.07416,NA,45.02584,53.56322282608696,53.3868451222826,NA,NA
AT38,Subtropical,Early Autumn,1.5,2017-09-05,2017-09-05T15:35:00Z,43.706,-42.901,44,5,1,77,Deep,368,6.94,NA,7.5,1000,46.4,107000000,NA,46.4,107000000,NA,0.066126,NA,46.333874,53.56322282608696,53.3868451222826,NA,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,0,NA,NA,NA,74.4,1300000000,5790000000,0.8034000000000001,0.09843,73.49817,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,5,74.4,1300000000,5790000000,74.4,1300000000,5790000000,0.8034000000000001,0.09843,73.49817,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,10,74.7,1380000000,5300000000,74.7,1380000000,5300000000,0.8528400000000002,0.0901,73.75706,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,11,NA,NA,NA,74.57333333333334,1342066666.6666667,5560000000,0.8293972000000002,0.09451999999999999,73.64941613333333,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,25,72.8,811000000,9200000000,72.8,811000000,9200000000,0.501198,0.15639999999999998,72.142402,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,50,65.7,626000000,10700000000,65.7,626000000,10700000000,0.38686800000000005,0.1819,65.131232,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,75,60.8,880000000.0000001,12000000000,60.8,880000000.0000001,12000000000,0.5438400000000002,0.204,60.052159999999994,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,100,56.5,NA,3500000000,56.5,662000000.0000001,3500000000,0.40911600000000015,0.0595,56.031384,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,150,53.9,225999999.99999997,4110000000,53.9,225999999.99999997,4110000000,0.13966800000000001,0.06987,53.690462,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,200,53,219000000,3590000000,53,219000000,3590000000,0.13534200000000002,0.06103,52.803628,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,300,49.6,198000000,NA,49.6,198000000,NA,0.12236400000000001,NA,49.477636000000004,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,368,NA,NA,NA,48.58,183040000,NA,0.11311872000000002,NA,48.466881279999996,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,400,48.1,176000000,NA,48.1,176000000,NA,0.10876800000000002,NA,47.991232000000004,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,500,49.7,120000000,NA,49.7,120000000,NA,0.07416,NA,49.625840000000004,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,750,49.2,115999999.99999999,NA,49.2,115999999.99999999,NA,0.071688,NA,49.128312,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,1000,47.8,90000000,NA,47.8,90000000,NA,0.05562000000000001,NA,47.74438,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,1250,48.1,76000000,NA,48.1,76000000,NA,0.04696800000000001,NA,48.053032,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T07:03:00Z,44.373,-43.393,44,8,3,80,Deep,368,37.69,17.85310898,11,1500,47.4,65000000,NA,47.4,65000000,NA,0.040170000000000004,NA,47.359829999999995,55.879339673913044,55.46523696336958,11.46657035942337,11.158535843408119
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,0,NA,NA,NA,74.1,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,5,74.1,NA,NA,74.1,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,6.5,NA,NA,NA,74.64,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,10,75.9,NA,NA,75.9,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,25,71.2,NA,NA,71.2,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,50,66.5,NA,NA,66.5,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,75,59.9,NA,NA,59.9,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,100,58.5,NA,NA,58.5,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,150,55.9,NA,NA,55.9,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,200,50.5,NA,NA,50.5,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,300,50.7,NA,NA,50.7,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,368,NA,NA,NA,49.136,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,400,48.4,NA,NA,48.4,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,500,48.8,NA,NA,48.8,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,750,49.2,NA,NA,49.2,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,1000,47.7,NA,NA,47.7,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,2,2017-09-06,2017-09-06T15:39:00Z,44.358,-43.342,44,9,4,81,Deep,368,39.67,17.85310898,6.5,1500,47.1,NA,NA,47.1,NA,NA,NA,NA,NA,55.879339673913044,55.46523696336958,6.656504043788415,NA
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,0,NA,NA,NA,67.8,1190000000,7070000000,0.7354200000000001,0.12018999999999999,66.94439,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,5,67.8,1190000000,7070000000,67.8,1190000000,7070000000,0.7354200000000001,0.12018999999999999,66.94439,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,10,67.6,1460000000,6400000000,67.6,1460000000,6400000000,0.9022800000000001,0.1088,66.58891999999999,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,14.5,NA,NA,NA,66.22,1421000000,7285000000,0.8781780000000001,0.123845,65.217977,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,25,63,1330000000,9350000000,63,1330000000,9350000000,0.82194,0.15895,62.01911,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,50,55.6,958000000,3310000000,55.6,958000000,3310000000,0.5920440000000001,0.05627,54.951686,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,75,51.7,276000000,2250000000,51.7,276000000,2250000000,0.17056800000000003,0.03825,51.491182,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,100,52.4,404000000,3000000000,52.4,404000000,3000000000,0.249672,0.051,52.099328,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,150,53.4,373000000,3290000000,53.4,373000000,3290000000,0.23051400000000005,0.05593,53.113555999999996,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,200,52.7,329000000,3570000000,52.7,329000000,3570000000,0.20332200000000003,0.06069,52.435988,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,300,52.2,182000000,NA,52.2,182000000,NA,0.11247600000000002,NA,52.087524,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,336,NA,NA,NA,52.128,190280000,NA,0.11759304000000001,NA,52.01040696,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,400,52,204999999.99999997,NA,52,204999999.99999997,NA,0.12669,NA,51.87331,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,500,52.1,225000000,NA,52.1,225000000,NA,0.13905,NA,51.960950000000004,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,750,50,218000000.00000003,NA,50,218000000.00000003,NA,0.13472400000000004,NA,49.865276,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,1000,45.1,121000000,NA,45.1,121000000,NA,0.07477800000000001,NA,45.025222,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,1250,47.1,98000000,NA,47.1,98000000,NA,0.06056400000000001,NA,47.039436,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T07:39:00Z,47.05,-40.05,47,13,3,85,Deep,336,16.86,13.88588613,14.5,1500,47.9,80000000,NA,47.9,80000000,NA,0.049440000000000005,NA,47.85056,54.26018080357142,53.67445513099328,13.814197851859703,13.455471411862819
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,0,NA,NA,NA,65.8,1250000000,7980000000,0.7725000000000002,0.13566,64.89184,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,5,65.8,NA,7980000000,65.8,1250000000,7980000000,0.7725000000000002,0.13566,64.89184,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,10,66.4,1250000000,7560000000,66.4,1250000000,7560000000,0.7725000000000002,0.12852,65.49898,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,14.5,NA,NA,NA,65.185,1247333919.59799,7344000000,0.770852362311558,0.124848,64.28929963768844,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,40,58.3,NA,6120000000,58.3,1232226130.6532664,6120000000,0.7615157487437187,0.10404,57.43444425125628,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,50,54,NA,5760000000,54,1226301507.5376885,5760000000,0.7578543316582916,0.09792,53.14422566834171,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,75,52.3,NA,4680000000,52.3,1211489949.7487438,4680000000,0.7487007889447238,0.07955999999999999,51.47173921105527,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,100,53.6,NA,3830000000,53.6,1196678391.959799,3830000000,0.739547246231156,0.06511,52.79534275376884,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,150,52.9,NA,17400000000,52.9,1167055276.3819096,17400000000,0.7212401608040202,0.2958,51.882959839195976,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,200,53.6,NA,4710000000,53.6,1137432160.8040202,4710000000,0.7029330753768845,0.08007,52.81699692462312,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,300,52.4,NA,4060000000,52.4,1078185929.6482413,4060000000,0.6663189045226132,0.06902,51.664661095477385,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,336,NA,NA,NA,52.4,1056857286.4321609,4866400000,0.6531378030150755,0.08272879999999999,51.66413339698492,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,400,52.4,NA,6300000000,52.4,1018939698.4924624,6300000000,0.6297047336683419,0.1071,51.663195266331655,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,500,52.9,NA,5250000000,52.9,959693467.3366834,5250000000,0.5930905628140705,0.08925,52.21765943718593,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,750,51.3,NA,4330000000,51.3,811577889.4472362,4330000000,0.501555135678392,0.07361,50.72483486432161,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,1000,45.5,NA,4180000000,45.5,663462311.557789,4180000000,0.41001970854271363,0.07106,45.018920291457285,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,1250,47.6,NA,4130000000,47.6,515346733.66834164,4130000000,0.31848428140703516,0.07021,47.21130571859297,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,1500,46.4,NA,3260000000,46.4,367231155.7788944,3260000000,0.22694885427135678,0.05542,46.117631145728645,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,1800,47.1,NA,4590000000,47.1,189492462.31155777,4590000000,0.11710634170854273,0.07803,46.90486365829146,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,2000,45.3,71000000,3130000000,45.3,71000000,3130000000,0.04387800000000001,0.05321,45.202912,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,2300,45.1,42000000,3310000000,45.1,42000000,3310000000,0.025956000000000003,0.05627,45.017774,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,2600,45,77000000,2980000000,45,77000000,2980000000,0.04758600000000001,0.05066,44.901754,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3,2017-09-08,2017-09-08T15:30:00Z,46.986,-40.1644,47,14,4,86,Deep,336,20.83,13.88588613,14.5,3000,45.8,69000000,3860000000,45.8,69000000,3860000000,0.042642000000000006,0.06562,45.691737999999994,54.26018080357142,53.67445513099328,12.15576930186266,11.823536377033259
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,0,NA,NA,NA,70.4,1800000000,NA,1.1124,NA,69.28760000000001,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,5,70.4,1800000000,NA,70.4,1800000000,NA,1.1124,NA,69.28760000000001,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,10,69.5,2400000000,NA,69.5,2400000000,NA,1.4832000000000003,NA,68.0168,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,25,68.3,2550000000,NA,68.3,2550000000,NA,1.5759000000000003,NA,66.72409999999999,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,32,NA,NA,NA,65.976,2169200000,NA,1.3405656000000001,NA,64.6354344,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,50,60,1190000000,NA,60,1190000000,NA,0.7354200000000001,NA,59.26458,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,75,56.3,865000000,NA,56.3,865000000,NA,0.5345700000000001,NA,55.765429999999995,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,100,53.2,NA,NA,53.2,762000000,NA,0.47091600000000006,NA,52.729084,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,150,51.6,NA,NA,51.6,556000000,NA,0.343608,NA,51.256392,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,200,48.2,350000000,NA,48.2,350000000,NA,0.21630000000000002,NA,47.983700000000006,51.250020472440944,50.874600070866144,NA,NA
AT38,Subtropical,Early Autumn,3.5,2017-09-09,2017-09-09T10:06:00Z,48.046,-39.246,48,16,1,88,Deep,508,10.91,NA,32,300,49.2,376000000,NA,49.2,376000000,NA,0.23236800000000002,NA,48.967632,51.250020472440944,50.874600070866144,NA,NA
